Available from: "http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation"Day, vpd1,1,1981,15.56,2.29,73.95,0.73,10.24,0.00,2.61,0.29352723399855196,
1,11,1981,23.40,10.37,71.66,0.64,14.00,0.00,2.64,0.5006308397619736,
2,11,1981,22.82,10.72,73.26,0.55,13.27,0.00,2.05,0.46576617157271083,
3,11,1981,23.15,13.06,81.84,0.49,13.16,0.00,2.61,0.33555447786600734,
4,11,1981,25.11,11.63,64.58,0.60,12.86,0.00,3.54,0.6815363098859162,
5,11,1981,23.60,10.96,72.76,0.45,13.17,0.00,2.27,0.49019419973774325,
6,11,1981,22.45,10.61,77.29,0.42,13.21,0.00,2.30,0.3895340398992957,
7,11,1981,22.63,10.39,69.81,0.46,13.38,0.00,2.48,0.5189193675378168,
8,11,1981,22.08,10.17,73.52,0.42,12.58,0.00,1.65,0.4443332921488634,
9,11,1981,18.87,12.98,87.52,0.29,4.13,1.00,3.96,0.19967330651518567,
10,11,1981,23.60,13.27,71.09,0.78,8.23,0.36,3.67,0.5448549568669188,
11,11,1981,23.26,11.77,65.14,0.67,11.39,0.00,3.62,0.6297407590272979,
12,11,1981,23.69,11.30,57.20,0.65,11.52,0.00,3.68,0.7777897525280615,
13,11,1981,22.46,13.88,61.33,0.50,9.19,0.00,2.58,0.7104531650036034,
14,11,1981,20.70,11.37,79.14,0.25,8.15,0.00,2.06,0.34189796892749746,
15,11,1981,21.62,11.52,82.40,0.38,9.99,0.10,1.80,0.29871795311598803,
16,11,1981,19.73,11.50,84.23,0.30,8.88,0.06,1.93,0.25079270014330657,
17,11,1981,20.77,13.06,80.67,0.46,9.29,0.39,2.14,0.3296799482391153,
18,11,1981,21.52,10.95,78.55,0.41,11.33,0.00,2.31,0.35849945376905534,
19,11,1981,19.49,10.29,83.40,0.30,11.16,0.00,1.97,0.2549141027736279,
20,11,1981,22.45,10.74,78.55,0.35,10.69,0.01,2.73,0.36887586672480355,
21,11,1981,23.07,11.66,72.32,0.34,9.60,0.00,2.55,0.4956110777745206,
22,11,1981,20.99,11.58,69.39,0.30,6.94,0.00,2.63,0.5090218300349747,
23,11,1981,22.68,13.66,69.51,0.43,8.56,0.32,2.54,0.5616061816052207,
24,11,1981,23.16,12.16,67.59,0.42,10.50,0.01,2.94,0.5880483228472544,
25,11,1981,23.79,11.02,65.90,0.36,10.52,0.00,3.20,0.6185534802766637,
26,11,1981,22.45,10.92,66.07,0.31,10.81,0.00,3.50,0.5856007901184479,
27,11,1981,20.65,8.52,76.25,0.22,10.78,0.01,1.98,0.3662797670600728,
28,11,1981,21.43,7.41,75.73,0.24,10.85,0.00,2.95,0.3771182918420113,
29,11,1981,19.16,8.43,77.09,0.24,10.50,0.01,4.85,0.33420629694519666,
30,11,1981,17.63,7.84,69.23,0.25,10.53,0.00,4.15,0.4197187774836586,
1,12,1981,18.39,6.16,67.85,0.22,10.86,0.00,3.49,0.4353582171642738,
2,12,1981,18.21,6.76,71.22,0.27,10.29,0.02,3.97,0.3918664822449154,
3,12,1981,17.25,6.94,60.61,0.23,10.34,0.00,5.45,0.519887114006355,
4,12,1981,15.85,6.47,66.26,0.21,10.39,0.00,4.29,0.4191772713035036,
5,12,1981,16.27,5.59,74.12,0.20,10.34,0.00,1.81,0.3202978096306329,
6,12,1981,15.01,8.20,86.26,0.19,4.57,1.14,3.04,0.17251430278147084,
7,12,1981,15.28,6.17,84.56,0.34,6.51,0.06,1.65,0.1867054319906225,
8,12,1981,16.02,11.06,79.28,0.61,5.15,2.00,3.23,0.2885214810938408,
9,12,1981,16.77,13.97,91.08,0.78,2.56,10.59,6.42,0.13702710517990968,
10,12,1981,17.32,14.77,92.47,0.67,4.03,1.98,5.13,0.120112569351563,
11,12,1981,17.01,14.98,87.92,0.81,3.69,2.02,4.89,0.1919890472736565,
12,12,1981,16.97,15.29,83.88,0.87,2.94,0.35,5.91,0.2580371093572811,
13,12,1981,16.86,15.63,89.70,0.73,1.84,1.43,7.62,0.16587044294651743,
14,12,1981,18.12,11.04,85.50,1.15,7.74,2.16,4.06,0.21618183212474507,
15,12,1981,17.69,12.76,95.02,0.50,1.91,4.67,5.54,0.07631591094494694,
16,12,1981,17.51,13.05,91.50,0.77,3.60,12.20,3.86,0.1304621839308533,
17,12,1981,15.63,10.64,86.80,1.16,1.06,9.31,7.93,0.17960867145470183,
18,12,1981,13.21,8.65,73.80,1.69,6.80,2.26,6.34,0.3133281924003182,
19,12,1981,14.56,7.69,78.35,0.97,5.39,3.38,3.76,0.264446281066846,
20,12,1981,15.42,11.70,84.31,1.83,5.44,14.72,9.12,0.21788608289601563,
21,12,1981,16.58,13.05,91.82,1.20,1.70,9.00,11.02,0.12196515275035114,
22,12,1981,17.26,15.23,92.01,0.82,2.12,2.53,8.62,0.1287869710794165,
23,12,1981,15.88,14.97,88.22,0.91,2.15,1.38,7.52,0.18107938976327764,
24,12,1981,15.63,8.91,77.31,1.30,5.21,4.41,3.51,0.295913168069434,
25,12,1981,14.14,7.29,74.67,0.91,8.18,0.00,1.87,0.302073080199591,
26,12,1981,15.47,9.03,90.02,0.47,0.34,27.41,7.70,0.129830926004866,
27,12,1981,15.44,10.17,85.00,1.05,1.80,12.47,7.73,0.2004753932133121,
28,12,1981,15.95,9.71,88.27,2.52,4.83,30.92,12.04,0.15763214430643058,
29,12,1981,15.12,9.62,81.22,2.16,4.83,21.63,11.66,0.2450051146970731,
30,12,1981,15.86,10.41,88.33,2.81,5.59,23.20,13.08,0.1590655517671702,
31,12,1981,14.28,10.32,83.89,1.69,5.98,8.45,5.57,0.20821391891714036,
1,1,1982,16.10,11.49,75.99,0.92,4.75,0.04,2.65,0.33883920323801764,
2,1,1982,15.23,11.11,77.94,1.11,5.93,0.00,4.25,0.2999083675582799,
3,1,1982,17.26,12.86,94.05,0.56,1.97,8.16,7.56,0.09017618735760102,
4,1,1982,17.20,13.18,90.42,0.76,6.41,0.09,2.31,0.14610004838027768,
5,1,1982,16.89,11.04,95.77,0.31,3.47,0.45,2.30,0.0605571743758877,
6,1,1982,17.15,9.33,93.58,0.69,7.87,0.08,2.46,0.089031975343973,
7,1,1982,18.30,7.79,86.65,0.74,8.99,0.09,2.40,0.18631383112406286,
8,1,1982,17.60,7.24,91.36,0.53,8.40,0.03,3.50,0.11622210228988572,
9,1,1982,15.73,8.48,93.01,0.47,3.46,0.88,2.48,0.0905405555839931,
10,1,1982,15.25,12.65,87.35,1.12,3.63,16.09,6.41,0.17917845570795166,
11,1,1982,13.80,9.17,88.80,1.35,6.74,11.78,5.02,0.13837167196477962,
12,1,1982,13.12,8.94,93.72,1.13,5.82,8.19,6.97,0.07544874686638092,
13,1,1982,13.54,7.07,89.78,0.70,6.28,3.05,4.28,0.11877309986240991,
14,1,1982,14.19,6.27,91.93,0.65,8.22,0.05,1.80,0.09410584642162578,
15,1,1982,14.81,7.26,91.74,0.58,4.13,6.19,3.56,0.10072997873891665,
16,1,1982,12.81,8.32,87.78,1.17,7.37,6.23,4.14,0.14302469928981565,
17,1,1982,12.41,5.16,91.63,0.71,9.16,0.05,1.94,0.08932481869420894,
18,1,1982,13.53,5.67,92.86,0.54,4.33,4.71,3.52,0.08021963509803509,
19,1,1982,14.27,8.29,88.30,0.81,6.08,3.07,1.73,0.1435960990907159,
20,1,1982,14.25,7.50,88.39,0.55,6.30,0.33,0.78,0.13968067794769,
21,1,1982,16.00,10.06,88.57,0.63,5.80,0.02,1.50,0.15517011003989745,
22,1,1982,15.22,6.99,90.57,0.63,6.76,0.16,2.60,0.11592228917643088,
23,1,1982,15.27,5.45,89.30,0.87,11.10,0.13,1.92,0.12729934392759912,
24,1,1982,13.71,6.48,87.58,0.93,11.47,0.04,2.29,0.1431352458779902,
25,1,1982,15.53,4.14,79.35,1.06,12.12,0.00,1.94,0.24121657120441087,
26,1,1982,16.04,5.40,87.61,0.96,10.74,0.14,2.00,0.15144294136923708,
27,1,1982,14.74,7.65,82.82,1.10,10.42,0.00,4.89,0.21094028402085807,
28,1,1982,12.97,4.06,76.33,1.32,12.63,0.00,4.19,0.2511614347438256,
29,1,1982,14.48,2.80,74.36,1.38,12.76,0.00,4.31,0.2800049307978223,
30,1,1982,16.56,3.76,77.10,1.14,13.03,0.01,2.54,0.2759947695478905,
31,1,1982,17.05,3.86,85.33,0.99,12.81,0.02,1.70,0.180502642690205,
1,2,1982,14.35,5.71,85.77,1.06,10.34,0.15,2.61,0.16474100086501775,
2,2,1982,12.19,9.74,87.47,0.57,2.65,1.32,3.18,0.1493261849209182,
3,2,1982,12.86,11.64,94.27,0.78,0.51,17.84,7.57,0.07345992471321439,
4,2,1982,15.78,9.11,81.99,1.36,8.65,0.17,5.72,0.23720083807533388,
5,2,1982,20.32,7.61,79.91,1.34,13.73,0.01,3.44,0.3006811082939107,
6,2,1982,19.93,5.78,77.69,1.39,13.28,0.00,3.32,0.31779668450541587,
7,2,1982,14.30,7.94,86.52,0.41,4.65,0.05,1.21,0.16419551773183882,
8,2,1982,18.15,6.18,83.26,1.24,13.77,0.00,2.59,0.22476437507534675,
9,2,1982,18.11,7.55,83.45,0.85,8.48,0.00,2.61,0.2282428074365801,
10,2,1982,17.91,7.56,88.85,1.06,11.79,0.00,1.74,0.15270147973537385,
11,2,1982,15.11,10.01,94.34,0.78,7.35,3.41,0.79,0.07453889102804512,
12,2,1982,13.51,9.37,93.70,0.53,5.32,0.38,1.72,0.07750742789624288,
13,2,1982,14.03,9.44,94.09,0.49,1.80,3.94,4.33,0.07407270741213012,
14,2,1982,14.49,7.52,88.45,0.89,5.72,11.23,4.75,0.14016994169883645,
15,2,1982,13.49,7.07,86.79,1.77,7.42,15.66,4.89,0.15326063567077708,
16,2,1982,15.42,6.87,81.87,1.70,14.76,0.13,4.46,0.22382788369163098,
17,2,1982,14.18,7.21,89.67,0.66,5.72,1.24,1.22,0.12312276000788525,
18,2,1982,14.35,8.95,89.81,0.89,5.79,4.17,2.98,0.12746736807903436,
19,2,1982,14.05,7.31,86.64,0.73,5.13,0.74,2.45,0.1589119503524854,
20,2,1982,13.77,9.55,79.09,0.89,5.99,0.00,1.96,0.26062323551361033,
21,2,1982,15.34,9.89,90.15,0.68,4.50,3.14,5.04,0.1303050414070548,
22,2,1982,13.30,9.08,74.52,1.57,8.05,0.05,3.87,0.3090253321500769,
23,2,1982,13.86,6.13,79.71,1.19,9.77,0.02,3.39,0.23312064934672438,
24,2,1982,13.46,5.84,77.41,1.25,10.15,0.03,2.23,0.2541945540294418,
25,2,1982,16.35,11.50,89.66,0.99,6.47,1.95,4.98,0.14712937621605837,
26,2,1982,16.26,11.25,85.07,1.41,9.72,0.25,4.67,0.21050682182522729,
27,2,1982,15.60,10.34,87.87,0.97,6.76,0.39,3.65,0.16365647563305075,
28,2,1982,17.42,12.22,88.44,1.17,8.76,0.16,3.23,0.173299319306911,
1,3,1982,17.92,8.24,83.90,1.53,12.42,0.01,4.42,0.22381407273055354,
2,3,1982,18.73,6.64,77.92,1.83,18.06,0.01,3.25,0.3057045833412002,
3,3,1982,18.72,7.31,80.91,1.75,17.22,0.05,2.80,0.2678167654049419,
4,3,1982,15.73,8.05,71.26,2.27,18.38,0.25,5.53,0.36853495226892286,
5,3,1982,16.32,5.28,68.25,2.00,18.91,0.00,3.96,0.39111028715653673,
6,3,1982,17.16,4.33,76.88,1.83,18.73,0.00,3.93,0.28830201989321436,
7,3,1982,16.86,8.29,75.81,1.84,18.83,0.00,5.85,0.3243505178305963,
8,3,1982,14.47,7.65,70.90,1.75,16.89,0.00,6.07,0.3540157360220739,
9,3,1982,13.26,6.20,78.69,1.10,10.47,0.02,3.79,0.24017585628073124,
10,3,1982,16.30,8.62,89.83,0.71,5.04,2.23,3.10,0.13476376166211268,
11,3,1982,19.13,8.43,74.88,2.12,19.39,0.02,4.36,0.36605189170777575,
12,3,1982,17.20,6.28,78.90,1.83,19.79,0.00,5.63,0.27413341361568966,
13,3,1982,18.56,6.65,67.91,2.04,20.52,0.00,5.44,0.44160528130948906,
14,3,1982,19.47,5.36,63.94,1.98,20.50,0.00,3.27,0.500801256933146,
15,3,1982,19.38,6.40,66.69,1.97,19.99,0.00,3.34,0.4702412842094963,
16,3,1982,16.54,6.81,77.38,1.52,20.67,0.00,4.86,0.29021042199519476,
17,3,1982,16.06,9.65,82.22,0.87,8.83,0.09,4.21,0.2394633095153198,
18,3,1982,17.07,6.20,74.95,1.51,17.96,0.00,4.20,0.3233671490379223,
19,3,1982,16.99,9.55,79.37,1.22,14.38,0.02,4.88,0.28599411806120556,
20,3,1982,17.03,10.12,83.68,1.19,15.63,0.02,4.29,0.22959918441372928,
21,3,1982,16.97,10.64,80.99,1.09,12.03,0.06,5.37,0.27023832931778546,
22,3,1982,19.36,9.99,72.28,1.75,21.44,0.01,6.02,0.4210012404565544,
23,3,1982,21.62,8.27,56.83,1.92,22.24,0.00,4.05,0.686554952838202,
24,3,1982,22.00,7.54,49.54,1.83,22.70,0.00,4.38,0.8029529558957369,
25,3,1982,24.20,8.12,49.86,1.70,22.95,0.00,4.53,0.8759998159827561,
26,3,1982,23.81,7.79,55.71,1.44,23.01,0.00,3.61,0.7580938148929898,
27,3,1982,19.51,9.94,69.76,1.40,10.68,2.64,6.94,0.4611768695459908,
28,3,1982,17.18,11.53,91.64,1.61,8.95,14.98,5.69,0.12227089306370664,
29,3,1982,20.27,11.76,76.54,2.48,17.57,0.41,4.38,0.38217162320025566,
30,3,1982,16.94,11.65,91.81,1.99,11.43,10.76,6.35,0.1192098836246045,
31,3,1982,16.70,11.84,88.57,1.75,12.88,8.78,5.59,0.16587612373380534,
1,4,1982,16.13,11.39,85.47,1.97,12.14,5.02,5.70,0.2047326731314898,
2,4,1982,16.09,10.97,77.47,1.95,14.40,0.04,3.29,0.3137272435122198,
3,4,1982,17.10,9.90,86.01,2.05,16.42,4.79,5.52,0.19626391183502823,
4,4,1982,16.99,11.28,81.51,2.60,16.47,7.16,6.35,0.2671284672120495,
5,4,1982,15.47,11.10,84.19,1.97,14.87,2.61,4.77,0.2165281493840434,
6,4,1982,18.21,9.11,82.53,2.38,21.13,0.00,3.64,0.2500567792797874,
7,4,1982,22.20,7.79,78.24,2.76,23.79,0.02,1.67,0.3504676343982991,
8,4,1982,23.90,11.34,67.89,3.13,24.00,0.00,1.72,0.5883694802648869,
9,4,1982,18.40,10.03,88.72,1.93,18.79,0.12,2.55,0.16588401895915061,
10,4,1982,23.53,13.20,79.44,1.91,13.80,0.89,2.64,0.38599767059233225,
11,4,1982,22.84,14.20,79.10,2.40,17.79,1.11,2.34,0.3915955703470553,
12,4,1982,20.30,13.62,84.77,2.28,18.89,2.28,3.71,0.2591001674518998,
13,4,1982,18.64,13.08,91.57,1.13,7.65,8.79,2.80,0.13420743225748866,
14,4,1982,24.79,12.37,76.15,3.29,22.35,0.16,3.60,0.46012937101748985,
15,4,1982,20.40,13.71,86.51,2.09,14.86,3.17,2.92,0.23072843254220765,
16,4,1982,16.67,13.35,95.10,1.23,6.86,7.80,1.34,0.07383544901947947,
17,4,1982,17.48,13.47,87.66,1.52,10.23,1.23,2.52,0.19124505841681083,
18,4,1982,19.28,12.22,82.63,2.23,16.50,0.78,2.52,0.2766323731239313,
19,4,1982,20.65,10.53,87.66,2.46,20.67,0.86,2.55,0.19831032736615484,
20,4,1982,24.45,12.71,76.18,2.70,18.96,0.11,3.27,0.4571178242328313,
21,4,1982,21.58,14.87,81.83,1.82,11.91,0.48,2.79,0.33167083729497393,
22,4,1982,19.22,14.57,91.26,1.55,12.19,1.56,2.72,0.14699274034946797,
23,4,1982,19.14,14.95,85.56,2.07,16.43,0.17,2.01,0.24456287097560092,
24,4,1982,18.43,12.94,83.47,2.16,16.99,0.11,2.84,0.2605097891640036,
25,4,1982,20.30,11.95,90.18,2.44,20.22,3.91,1.66,0.16081186065086328,
26,4,1982,19.02,14.25,91.42,2.09,13.36,7.13,2.13,0.14227153094273604,
27,4,1982,20.58,14.42,85.84,2.55,16.96,2.17,3.90,0.24769416941858435,
28,4,1982,18.93,13.45,87.90,1.45,10.05,2.76,2.91,0.1961828594888504,
29,4,1982,21.82,12.29,84.24,3.01,20.82,4.16,3.23,0.2737720277090381,
30,4,1982,22.74,9.88,71.36,3.90,27.53,0.00,4.16,0.4893646665116582,
1,5,1982,24.66,11.40,67.25,3.71,26.24,0.01,3.65,0.6173736829967085,
2,5,1982,23.79,11.27,79.04,3.11,27.55,0.01,2.61,0.3820383694574896,
3,5,1982,20.20,10.36,78.56,2.72,26.98,0.00,1.94,0.3379629213894173,
4,5,1982,24.02,12.34,66.78,3.03,23.99,0.00,4.63,0.6233906682154768,
5,5,1982,18.53,11.32,69.95,2.38,27.73,0.00,7.04,0.45715392391657517,
6,5,1982,24.32,10.04,64.75,2.65,28.10,0.00,5.74,0.6399971165834879,
7,5,1982,23.59,12.60,64.03,2.24,26.12,0.08,6.14,0.6684258939130803,
8,5,1982,22.10,11.85,54.95,2.21,27.54,0.28,5.13,0.7828289774350219,
9,5,1982,18.27,10.59,63.98,1.20,15.86,0.03,7.30,0.5341334013791651,
10,5,1982,16.89,12.75,75.60,0.91,12.90,0.38,7.18,0.3645132649644798,
11,5,1982,16.13,10.14,89.62,0.73,4.02,24.23,5.22,0.14179740407953423,
12,5,1982,18.78,13.79,86.75,2.33,16.34,7.89,6.45,0.21559586836905265,
13,5,1982,21.05,12.25,76.85,3.59,27.63,0.31,2.59,0.3914158979882423,
14,5,1982,23.11,12.22,76.23,3.59,27.89,0.00,2.79,0.43106071160133497,
15,5,1982,23.54,13.08,81.09,3.34,28.09,0.00,4.74,0.3542615063311878,
16,5,1982,20.45,12.06,77.93,2.91,26.60,0.00,4.60,0.36414012010610164,
17,5,1982,18.92,11.63,84.36,2.21,21.23,0.10,2.74,0.2427816207895661,
18,5,1982,21.75,14.11,78.76,2.40,20.98,0.12,4.42,0.3831337694281187,
19,5,1982,23.67,12.60,74.05,2.90,28.84,0.00,6.30,0.48356704673807194,
20,5,1982,25.81,14.02,73.95,2.75,29.29,0.00,7.04,0.5378584457915896,
21,5,1982,27.31,14.60,71.75,2.55,29.17,0.01,6.72,0.6213922477681497,
22,5,1982,23.95,13.94,74.42,1.86,28.85,0.00,7.25,0.49472809730105216,
23,5,1982,21.77,12.78,69.91,1.60,29.11,0.00,8.33,0.5273590799321681,
24,5,1982,28.97,14.20,65.56,1.96,29.36,0.00,6.47,0.7973341904440525,
25,5,1982,24.43,14.09,73.65,1.52,27.04,0.73,3.73,0.5196127434891542,
26,5,1982,20.87,13.47,73.42,1.48,24.51,0.28,5.56,0.45909004966960887,
27,5,1982,22.47,12.50,70.91,1.31,29.59,0.00,7.29,0.5190086066378299,
28,5,1982,26.26,14.50,67.38,1.84,25.97,2.16,4.91,0.6905428968202927,
29,5,1982,18.00,15.59,93.58,1.02,4.01,12.05,3.96,0.10678981200987159,
30,5,1982,20.62,15.50,86.52,2.81,21.80,0.66,4.62,0.2422903743039282,
31,5,1982,21.33,15.27,82.56,2.79,21.69,0.29,4.89,0.31878458056859205,
1,6,1982,22.03,13.67,80.68,2.95,28.45,0.01,4.09,0.3482957596342722,
2,6,1982,21.76,13.57,74.95,2.48,26.45,0.01,5.56,0.4465712295556399,
3,6,1982,19.24,13.41,79.07,1.33,13.83,0.23,5.62,0.3423955974788442,
4,6,1982,19.84,12.80,73.10,1.83,27.56,0.00,2.96,0.4422926946840089,
5,6,1982,20.33,12.40,79.23,1.36,25.93,0.02,3.22,0.34392567907993055,
6,6,1982,22.05,14.21,71.57,1.27,17.52,0.36,4.56,0.5190706928323627,
7,6,1982,26.01,13.13,67.71,1.50,29.51,0.00,5.41,0.6599380304178428,
8,6,1982,27.92,14.39,66.86,1.22,25.64,0.22,4.88,0.7417634398940292,
9,6,1982,29.41,14.99,65.09,1.19,26.68,0.01,5.07,0.832537900534168,
10,6,1982,26.16,16.05,69.47,0.88,27.81,0.00,5.28,0.6645136180206548,
11,6,1982,21.81,15.38,67.08,0.84,29.12,0.12,5.18,0.6125761770293325,
12,6,1982,22.46,14.14,77.27,0.61,21.19,0.01,3.91,0.4199957826091776,
13,6,1982,25.83,16.65,76.82,0.86,25.76,0.08,4.74,0.5053519711936956,
14,6,1982,27.84,15.93,67.31,0.88,30.09,0.00,5.57,0.7512543947534802,
15,6,1982,35.12,14.05,55.46,1.01,29.05,0.00,4.23,1.2885094103022783,
16,6,1982,32.95,18.00,61.41,1.41,25.02,0.99,5.57,1.0982434075867253,
17,6,1982,21.89,15.51,72.39,0.87,18.23,0.66,4.15,0.5166431697996487,
18,6,1982,23.69,13.24,60.48,0.99,30.04,0.00,5.62,0.7466546804805312,
19,6,1982,23.72,13.54,62.85,0.72,29.95,0.00,5.83,0.706979682324733,
20,6,1982,22.55,12.83,77.97,0.58,26.45,0.02,3.52,0.3968817570576253,
21,6,1982,22.99,18.01,83.12,0.62,24.59,0.31,4.31,0.3468307697532549,
22,6,1982,21.58,16.20,77.64,1.15,15.86,1.42,5.26,0.4211645956386927,
23,6,1982,22.47,13.67,66.55,1.13,27.49,0.00,4.67,0.6119409219833791,
24,6,1982,21.68,12.39,74.52,0.76,29.34,0.00,4.06,0.44146078496111163,
25,6,1982,21.04,17.48,72.31,0.90,17.98,0.77,5.00,0.5294365927054903,
26,6,1982,21.55,15.28,64.11,0.66,15.16,0.00,4.57,0.6607874241233598,
27,6,1982,24.33,13.54,65.31,0.76,29.14,0.00,5.19,0.6740943569862297,
28,6,1982,29.23,14.36,61.92,0.71,29.90,0.00,6.63,0.892332290912947,
29,6,1982,29.49,15.67,59.72,0.62,30.19,0.00,7.35,0.9751815512877828,
30,6,1982,34.94,14.41,55.02,0.76,29.70,0.00,3.81,1.2991416170967816,
1,7,1982,31.34,16.99,58.44,0.80,26.85,0.28,4.12,1.0988859378979412,
2,7,1982,24.68,15.00,72.14,0.45,29.15,0.01,6.18,0.5646454818077182,
3,7,1982,20.30,16.45,69.89,0.37,20.29,0.08,8.53,0.5486295213813239,
4,7,1982,23.17,15.09,85.32,1.61,12.29,5.75,2.72,0.2835613844035121,
5,7,1982,22.17,15.97,74.93,2.48,28.20,0.37,3.42,0.4784174455391912,
6,7,1982,26.84,14.86,74.58,2.00,29.24,0.00,2.88,0.5528671623597914,
7,7,1982,26.04,16.79,75.82,1.10,26.99,0.00,2.88,0.5323751013659384,
8,7,1982,22.95,16.06,76.33,0.71,26.51,0.17,3.43,0.46400146159091604,
9,7,1982,29.21,15.44,65.95,0.67,30.07,0.00,5.63,0.8129152680815748,
10,7,1982,32.40,15.04,64.88,0.59,28.74,0.02,6.28,0.9329039730913202,
11,7,1982,26.00,16.83,65.50,0.47,29.12,0.00,7.50,0.7592388264202694,
12,7,1982,28.85,16.09,66.11,0.53,29.46,0.00,5.48,0.8087403458257332,
13,7,1982,28.15,16.66,72.95,0.52,29.48,0.00,2.42,0.6372356826483478,
14,7,1982,23.38,16.65,78.25,0.45,27.09,0.08,3.26,0.43812321916245867,
15,7,1982,22.95,18.15,75.46,0.47,24.60,0.20,4.43,0.5053078637315371,
16,7,1982,21.90,18.61,85.13,0.69,12.22,0.95,4.32,0.3000972408251792,
17,7,1982,22.99,16.91,82.25,0.86,21.38,0.26,3.10,0.35531459956710676,
18,7,1982,24.00,16.07,77.27,0.74,27.93,0.06,4.03,0.46098925892796494,
19,7,1982,23.06,17.11,79.74,0.64,21.74,0.35,3.30,0.4083562711658586,
20,7,1982,23.29,16.31,77.84,0.53,25.32,0.01,3.40,0.4416574594866276,
21,7,1982,24.31,17.16,76.03,0.45,18.76,0.08,4.22,0.5031157944848836,
22,7,1982,27.42,17.17,67.96,0.51,28.09,0.01,6.39,0.7441343812646481,
23,7,1982,28.22,16.59,70.67,0.45,28.91,0.01,6.21,0.6916357006608698,
24,7,1982,29.97,16.01,69.27,0.48,28.87,0.00,4.26,0.7612187244347703,
25,7,1982,31.35,16.04,63.55,0.54,29.19,0.02,2.54,0.9482067266804903,
26,7,1982,31.50,15.13,60.73,0.53,28.99,0.00,2.42,1.0113218737710037,
27,7,1982,25.34,16.81,71.07,0.35,27.99,0.00,4.32,0.6228250737216836,
28,7,1982,23.27,17.41,79.17,0.85,17.13,1.13,3.93,0.4255871447141004,
29,7,1982,22.75,17.18,76.91,1.65,16.52,2.87,3.82,0.4616918174844553,
30,7,1982,21.73,17.73,82.65,0.94,12.01,0.38,4.82,0.3407942935335815,
31,7,1982,21.19,15.64,82.29,0.99,10.18,12.56,3.27,0.3251422381321516,
1,8,1982,21.70,15.18,83.53,3.00,20.46,5.28,3.51,0.30397968670860354,
2,8,1982,24.51,16.74,77.29,3.44,25.74,0.13,5.42,0.47523869792232,
3,8,1982,25.50,15.70,74.04,3.13,27.94,0.01,6.75,0.5487383407913542,
4,8,1982,29.03,16.38,71.26,2.65,28.18,0.00,7.11,0.6938827469498372,
5,8,1982,28.34,16.71,64.60,1.78,28.56,0.00,7.24,0.8401370868138445,
6,8,1982,32.03,16.37,57.76,1.23,28.41,0.00,7.46,1.1319092038274208,
7,8,1982,33.81,16.46,52.86,0.87,28.28,0.00,6.70,1.3477471947009343,
8,8,1982,35.83,17.40,45.99,0.77,28.01,0.00,6.29,1.6846083763505695,
9,8,1982,37.15,20.84,32.52,0.78,27.86,0.00,5.37,2.3282144853087323,
10,8,1982,34.71,18.84,40.52,0.68,27.71,0.00,3.59,1.8251617417252202,
11,8,1982,36.50,18.93,52.87,0.69,27.26,0.00,2.19,1.5416861083571596,
12,8,1982,28.54,19.59,73.75,0.44,25.18,0.05,2.97,0.6648492502657342,
13,8,1982,29.39,17.57,70.16,0.61,26.39,0.09,4.73,0.7460871680747758,
14,8,1982,25.33,16.76,66.93,0.42,27.10,0.00,7.68,0.7109531485182574,
15,8,1982,26.25,18.12,67.86,0.44,24.88,0.00,7.52,0.7330905909069296,
16,8,1982,26.36,16.76,65.86,0.45,26.66,0.00,6.97,0.7591429408968253,
17,8,1982,31.04,15.97,63.38,0.52,26.88,0.00,6.73,0.9411272473510677,
18,8,1982,34.33,17.41,62.12,0.55,26.04,0.00,4.96,1.1202528941874323,
19,8,1982,33.51,17.92,60.54,0.43,15.30,0.09,5.06,1.143491105566205,
20,8,1982,29.43,18.36,68.64,0.39,25.68,0.00,8.71,0.7973622119787167,
21,8,1982,25.94,17.14,73.12,0.39,25.68,0.00,5.80,0.5942999245132567,
22,8,1982,27.58,17.18,71.96,0.45,25.37,0.00,2.41,0.6548327944982177,
23,8,1982,27.63,17.33,72.28,0.42,24.66,0.00,3.62,0.6504154840479812,
24,8,1982,33.73,18.06,54.24,0.49,22.46,0.00,5.44,1.3394327258107448,
25,8,1982,28.58,18.62,63.31,0.36,20.75,0.00,3.81,0.9119136944550246,
26,8,1982,25.77,17.20,65.36,0.29,22.37,0.00,8.10,0.7626347083025968,
27,8,1982,25.79,16.42,60.37,0.38,23.02,0.05,8.04,0.8586590385208381,
28,8,1982,24.47,15.85,72.60,0.29,21.78,0.00,5.79,0.5615694688171731,
29,8,1982,30.97,16.02,65.23,0.47,24.24,0.00,5.02,0.8921593263210161,
30,8,1982,28.52,16.76,64.88,0.34,24.42,0.00,7.22,0.8394013815730417,
31,8,1982,35.02,15.20,43.37,0.48,24.91,0.00,5.99,1.659372743018328,
1,9,1982,33.50,18.53,25.01,0.43,24.52,0.00,6.04,2.1951789823155807,
2,9,1982,35.14,19.61,35.30,0.41,24.09,0.00,5.47,2.0413239101236194,
3,9,1982,36.05,18.73,37.60,0.45,23.84,0.00,3.32,2.0028174801450236,
